Book	Chapter	Verse	ID	SupportReference	OrigQuote	Occurrence	GLQuote	OccurrenceNote
2TH	1	3	h6t9	figs-gendernotations	ἀδελφοί	1	brothers	Here, **brothers** means fellow Christians, including both men and women. If your readers understand that it is addressed only to men, you may need to use both the masculine and the feminine forms of that word in your language. If you use a non-figurative word such as “believers”, see that both the genders are addressed. Alternate translation: “brothers and sisters” (See: [[rc://en/ta/man/translate/figs-gendernotations]])
2TH	1	3	u3m8	figs-explicit	καθὼς ἄξιόν ἐστιν	1	just as it is fitting	This gives the reason for thanking God for the Thessalonian believers. Alternate translation: “for it is the right thing for us to do” or “we are doing what is proper” (See: [[rc://en/ta/man/translate/figs-explicit]])
2TH	1	3	ezaf	writing-pronouns	καθὼς ἄξιόν ἐστιν	1		If it is difficult to express **just as it is fitting** in your language or if it is unclear what **it** refers to, consider starting a new sentence here to state it clearly. Alternate Translation: “When we give thanks for you we are doing the right thing” or “Giving thanks is right for us to be doing” or “…is the right thing to do” (See: [[rc://en/ta/man/translate/writing-pronouns]])  
2TH	1	3	emu9	figs-abstractnouns	ὑπεραυξάνει ἡ πίστις ὑμῶν			If your language does not use an abstract noun for the idea behind **faith**, you could express this idea as a verb. Alternate translation: “you believe in Christ more and more” or “you increasingly trust in Christ” or “you rely on Christ more each day” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
2TH	1	3	xy7k	figs-abstractnouns	πλεονάζει ἡ ἀγάπη ἑνὸς ἑκάστου, πάντων ὑμῶν, εἰς ἀλλήλους	1	the love of each one of you all for one another is increasing	If your language does not use an abstract noun for the idea behind **love**, you could express this idea as a verb. Alternate translation: “each of you sincerely loves one another more and more” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
2TH	1	3	bmn6	figs-rpronouns	ἀλλήλους	1	one another	Here, **one another** means fellow believers. Alternate translation: “each other” or “each believer” (See: [[rc://en/ta/man/translate/figs-rpronouns]])
2TH	1	4	kx1n	figs-rpronouns	αὐτοὺς ἡμᾶς	1	we ourselves	Here, **ourselves** is added to **we** to emphasize that even the apostle Paul and his associates are boasting about the Thessalonian believers. Alternate translation: “even we” or “we are the ones who” (See: rc://en/ta/man/translate/figs-rpronouns)
2TH	1	4	gcth	figs-abstractnouns	τῆς ὑπομονῆς ὑμῶν, καὶ πίστεως	1		If your language does not use abstract nouns for the ideas of **endurance** and **faith** or if it is unclear how these two terms relate, you could express these same ideas in another way. Alternate translation: “how you patiently continue to trust in Jesus” or “how you persevere in believing in the Lord” (See: [[rc://en/ta/man/translate/figs-abstractnouns]]) 
2TH	1	4	qlo9	figs-doublet	ἐν πᾶσιν τοῖς διωγμοῖς ὑμῶν, καὶ ταῖς θλίψεσιν	1		The two words **persecutions** and **afflictions** are saying very similar things. The repetition is used to emphasize how difficult life has been for the Thessalonian believers. If two words are difficult to find in your language or if your language does not use repetition in this way, you could use one word with this meaning and make the emphasis in another way. Alternate Translation: “as you have been going through all these very difficult times” or “as people make you suffer in all the ways” (See: [[rc://en/ta/man/translate/figs-doublet]]) 
2TH	1	5	dad9	figs-activepassive	εἰς τὸ καταξιωθῆναι ὑμᾶς τῆς Βασιλείας τοῦ Θεοῦ	1	for you to be considered worthy of the kingdom of God	You can state this in active form. Alternate translation: “that God will consider you worthy to be part of his kingdom” (See: [[rc://en/ta/man/translate/figs-activepassive]])
2TH	1	6	wrg2			0	Connecting Statement:	As Paul continues, he talks about God being just.
2TH	1	6	cxx1		εἴπερ δίκαιον παρὰ Θεῷ	1	if indeed it is righteous for God	Alternate translation: “for God is certainly right” or “because God is just”
2TH	1	6	id3i	figs-metaphor	παρὰ Θεῷ, ἀνταποδοῦναι τοῖς θλίβουσιν ὑμᾶς θλῖψιν	1	for God to return affliction to those who are afflicting you	Here, **to return** is a metaphor that means to cause someone to experience the same thing they did to someone else. Alternate translation: “for God to afflict those who are afflicting you” (See: [[rc://en/ta/man/translate/figs-metaphor]])
2TH	1	7	hxy2	figs-metaphor	καὶ ὑμῖν…ἄνεσιν	1	and relief to you	These words continue the description of what God is right “to return” to people (verse 6). This is a metaphor that means to cause someone to experience the same thing they did to someone else. Alternate translation: “and to relieve you” (See: [[rc://en/ta/man/translate/figs-metaphor]])
2TH	1	7	lu43	figs-ellipsis	ὑμῖν…ἄνεσιν	1	relief to you	You can make it explicit that God is the one who provides relief. Alternate translation: “for God to provide relief to you” (See: [[rc://en/ta/man/translate/figs-ellipsis]])
2TH	1	7	yix7		ἀγγέλων δυνάμεως αὐτοῦ	1	his mighty angels	Alternate translation: “his powerful angels”
2TH	1	8	y3uv		ἐν πυρὶ φλογός διδόντος ἐκδίκησιν τοῖς μὴ εἰδόσι Θεὸν	1	in flaming fire taking vengeance on those who have not known God	Alternate translation: “he will punish with blazing fire those who do not know God” or “then with blazing fire he will punish those who do not know God”
2TH	1	9	plw5	figs-activepassive	οἵτινες δίκην τίσουσιν ὄλεθρον αἰώνιον	1	who will pay the penalty—eternal destruction	Here, **who** refers to the people who do not obey the gospel. You can state this in active form. Alternate translation: “the Lord will punish them with eternal destruction” (See: [[rc://en/ta/man/translate/figs-activepassive]])
2TH	1	10	ugk9		ὅταν ἔλθῃ…ἐν τῇ ἡμέρᾳ ἐκείνῃ	1	when he comes on that day	Here, **that day** is the day when Jesus will return to the world.
2TH	1	10	bi2u	figs-activepassive	ἐνδοξασθῆναι ἐν τοῖς ἁγίοις αὐτοῦ, καὶ θαυμασθῆναι ἐν πᾶσιν τοῖς πιστεύσασιν	1	to be glorified by his saints and to be marveled at by all those who have believed	You can state this in active form. Alternate translation: “when his people will glorify him and all those who believed will stand in awe of him” (See: [[rc://en/ta/man/translate/figs-activepassive]])
2TH	1	11	ik19	figs-hyperbole	καὶ προσευχόμεθα πάντοτε περὶ ὑμῶν	1	we also pray always for you	Paul is using **always** as an exaggeration in order to emphasize how often he prays for them. Alternate translation: “we also pray regularly for you” or “we continue to pray for you” (See: [[rc://en/ta/man/translate/figs-hyperbole]])
2TH	1	11	hiv9		τῆς κλήσεως	1	of your calling	Here, **calling** refers to God appointing or choosing people to be his children and servants, and to proclaim his message of salvation through Jesus.
2TH	1	11	r8gk		πληρώσῃ πᾶσαν εὐδοκίαν ἀγαθωσύνης	1	he may fulfill every desire of goodness	Alternate translation: “he would make you able to do good in every way that you desire”
2TH	1	12	q994	figs-activepassive	ὅπως ἐνδοξασθῇ τὸ ὄνομα τοῦ Κυρίου ἡμῶν, Ἰησοῦ, ἐν ὑμῖν	1	so that the name of our Lord Jesus might be glorified in you	You can state this in active form. Alternate translation: “so that you would glorify the name of our Lord Jesus” (See: [[rc://en/ta/man/translate/figs-activepassive]])
2TH	1	12	pg2i	figs-activepassive	καὶ ὑμεῖς ἐν αὐτῷ	1	and you in him	You can state this in active form. Alternate translation: “and Jesus will glorify you” (See: [[rc://en/ta/man/translate/figs-activepassive]])
2TH	1	12	z8k9		κατὰ τὴν χάριν τοῦ Θεοῦ ἡμῶν	1	according to the grace of our God	Alternate translation: “because of God’s grace”
2TH	2	intro	jq9r			0		# 2 Thessalonians 2 General Notes<br><br>## Special concepts in this chapter<br><br>### “Being gathered together to be with him”<br><br>This passage refers to a time when Jesus calls to himself those who have believed in him. Scholars differ on whether or not this refers to Christ’s final glorious return. (See: [[rc://en/tw/dict/bible/kt/believe]])<br><br>### Man of lawlessness<br><br>This is the same as “son of destruction” and “lawless one” in this chapter. Paul associates him with Satan actively working in the world. (See: [[rc://en/tw/dict/bible/kt/antichrist]])<br><br>### Sits in the temple of God<br><br>Paul could be referring to the Jerusalem temple that the Romans destroyed several years after he wrote this letter. Or he could be referring to a future physical temple, or to the church as the spiritual temple of God. (See: [[rc://en/ta/man/translate/figs-explicit]])
2TH	2	1	r36t			0	General Information:	Paul exhorts believers not to be deceived about the day Jesus will come back.
2TH	2	1	q1uq		δὲ	1	Now	The word **Now** marks a change of topic in Paul’s instructions.
2TH	2	1	cvg5	figs-gendernotations	ἀδελφοί	1	brothers	Here, **brothers** means fellow Christians, including both men and women. Alternate translation: “brothers and sisters” (See: [[rc://en/ta/man/translate/figs-gendernotations]])
2TH	2	2	b8b2		εἰς τὸ μὴ ταχέως σαλευθῆναι ὑμᾶς ἀπὸ τοῦ νοὸς, μηδὲ θροεῖσθαι	1	for you not to be quickly shaken in your mind nor to be troubled	Alternate translation: “so that you do not easily let yourselves be disturbed in your thinking”
2TH	2	2	d334		διὰ πνεύματος, μήτε διὰ λόγου, μήτε δι’ ἐπιστολῆς, ὡς δι’ ἡμῶν	1	by a spirit, nor by a word, nor by a letter as if from us	Alternate translation: “by a spirit or a spoken word or by written letter that pretends to be coming from us”
2TH	2	2	k4dk		ὡς ὅτι	1	as if that	Alternate translation: “saying that”
2TH	2	2	ib6m		ἡ ἡμέρα τοῦ Κυρίου	1	the day of the Lord	Here, **the day of the Lord** refers to the time when Jesus will come back to the earth for all believers.
2TH	2	3	l9c5			0	General Information:	Paul teaches about the man of lawlessness.
2TH	2	3	ej66		μὴ ἔλθῃ	1	it may not come	Alternate translation: “the day of the Lord will not come”
2TH	2	3	y7ch		ἡ ἀποστασία	1	the apostacy	Here, **the apostacy** refers to a future time when many people will turn away from God.
2TH	2	3	e86v	figs-activepassive	ἀποκαλυφθῇ ὁ ἄνθρωπος τῆς ἀνομίας	1	the man of lawlessness may be revealed	You can state this in active form. Alternate translation: “God reveals the man of lawlessness” (See: [[rc://en/ta/man/translate/figs-activepassive]])
2TH	2	3	tkg9	figs-metaphor	ὁ υἱὸς τῆς ἀπωλείας	1	the son of destruction	Paul speaks of **destruction** as a person who bore a **son** whose goal is to totally destroy everything. Alternate translation: “the one who destroys everything he can” (See: [[rc://en/ta/man/translate/figs-metaphor]])
2TH	2	4	t485	figs-activepassive	πάντα λεγόμενον θεὸν ἢ σέβασμα	1	everything being called god or an object of worship	You can state this in active form. Alternate translation: “everything that people consider to be God or everything that people worship” (See: [[rc://en/ta/man/translate/figs-activepassive]])
2TH	2	4	wj33		ἀποδεικνύντα ἑαυτὸν ὅτι ἔστιν Θεός	1	showing that he himself is God	Alternate translation: “showing himself as God”
2TH	2	5	rsz1	figs-rquestion	οὐ μνημονεύετε…ταῦτα	1	Do you not remember … these things?	Paul uses a rhetorical question to remind them of his teaching when he was with them previously. This can be expressed as a statement. Alternate translation: “I am sure you remember … these things.” (See: [[rc://en/ta/man/translate/figs-rquestion]])
2TH	2	5	lkk7		ταῦτα	1	these things	Here, **these things** refers to the return of Jesus, the day of the Lord, and the man of lawlessness.
2TH	2	6	ask4	figs-activepassive	τὸ ἀποκαλυφθῆναι αὐτὸν ἐν τῷ αὐτοῦ καιρῷ	1	he is revealed in his time	You can state this in active form. Alternate translation: “God will reveal the man of lawlessness when the time is right” (See: [[rc://en/ta/man/translate/figs-activepassive]])
2TH	2	7	si9i		μυστήριον…τῆς ἀνομίας	1	mystery of lawlessness	Here, **the mystery of lawlessness** refers to a sacred secret that only God knows.
2TH	2	7	fcu7		ὁ κατέχων	1	the one who restrains him	To restrain someone is to hold them back or to keep them from doing what they want to do.
2TH	2	8	hn67	figs-activepassive	καὶ τότε ἀποκαλυφθήσεται ὁ ἄνομος	1	and then the lawless one will be revealed	You can state this in active form. Alternate translation: “and then God will allow the lawless one to show himself” (See: [[rc://en/ta/man/translate/figs-activepassive]])
2TH	2	8	vay9	figs-metonymy	τῷ πνεύματι τοῦ στόματος αὐτοῦ	1	with the breath of his mouth	Here, **breath** represents the power of God. Alternate translation: “by the power of his spoken word” (See: [[rc://en/ta/man/translate/figs-metonymy]])
2TH	2	8	hy3y		καὶ καταργήσει τῇ ἐπιφανείᾳ τῆς παρουσίας αὐτοῦ	1	and will bring to nothing by the appearance of his coming	When Jesus returns to earth and shows himself, he will defeat the **lawless one**.
2TH	2	9	bd5m		ἐν πάσῃ δυνάμει, καὶ σημείοις, καὶ τέρασιν ψεύδους	1	with all power, and signs, and false wonders	Alternate translation: “with all kinds of power, and signs, and false wonders”
2TH	2	10	tf75		ἐν πάσῃ ἀπάτῃ ἀδικίας	1	in all deceit of unrighteousness	This person will use every sort of evil to deceive people to believe in him instead of God.
2TH	2	10	v366		τοῖς ἀπολλυμένοις	1	to those who are perishing	This man who is given power by Satan will deceive everyone who did not believe in Jesus.
2TH	2	10	pf48		ἀπολλυμένοις	1	who are perishing	Here, **perishing** has the concept of everlasting or eternal destruction.
2TH	2	11	sj1v		διὰ τοῦτο	1	because of this	Alternate translation: “because the people do not love the truth”
2TH	2	11	en8e	figs-metaphor	πέμπει αὐτοῖς ὁ Θεὸς ἐνέργειαν πλάνης, εἰς τὸ πιστεῦσαι αὐτοὺς τῷ ψεύδει	1	God is sending them a working of error for them to believe the lie	Paul is speaking of **God** allowing something to happen to people as if he is **sending them** something. Alternate translation: “God is allowing the man of lawlessness to deceive them” (See: [[rc://en/ta/man/translate/figs-metaphor]])
2TH	2	12	d63e	figs-activepassive	κριθῶσιν πάντες	1	they might all be judged	You can state this in active form. Alternate translation: “God will judge all of them” (See: [[rc://en/ta/man/translate/figs-activepassive]])
2TH	2	12	pkw8		οἱ μὴ πιστεύσαντες τῇ ἀληθείᾳ, ἀλλὰ εὐδοκήσαντες τῇ ἀδικίᾳ	1	those who have not believed the truth, but have taken pleasure in unrighteousness	Alternate translation: “those who took pleasure in unrighteousness because they did not believe the truth”
2TH	2	13	w83a			0	General Information:	If you are using section headings, you could put one here before verse 13. Suggested heading: “Paul gives thanks to God for the believers and encourages them.” (See: [[rc://en/ta/man/checking/headings]])
2TH	2	13	bcd5			0	Connecting Statement:	Paul now changes topics.
2TH	2	13	b3hh		δὲ	1	Now	The word translated **Now** marks a change in topic. You can use a natural way in your language to indicate/show that this is a new section with a different topic than the previous section.
2TH	2	13	dze5	figs-hyperbole	ἡμεῖς…ὀφείλομεν εὐχαριστεῖν…πάντοτε	1	we ought always to give thanks	The word **always** is a generalization. This is used to emphasize the importance of the action. If this is not natural in your language, you can use the alternative renderings given. Alternate translation: “we should continually give thanks” or “we must thank God at all times” (See: [[rc://en/ta/man/translate/figs-hyperbole]])
2TH	2	13	m418		ἡμεῖς…ὀφείλομεν	1	we ought	Here, **we** refers to Paul, Silvanus, and Timothy. If you have exclusive and inclusive first person pronouns in your language, this should be an exclusive pronoun. (See: [[rc://en/ta/man/translate/figs-exclusive]]
2TH	2	13	ia4x	figs-activepassive	ἀδελφοὶ ἠγαπημένοι ὑπὸ Κυρίου	1	brothers having been loved by the Lord	If your language does not use the passive form in this way, you could say this with an active form. Alternate translation: “for the Lord loves you, brothers” (See: [[rc://en/ta/man/translate/figs-activepassive]])
2TH	2	13	v15j	figs-gendernotations	ἀδελφοὶ	1	brothers	Here, **brothers** means fellow Christians, including both men and women. If your readers understand that it is addressed only to men, you may need to use both the masculine and the feminine forms of that word in your language. If you use a non-figurative word such as “believers”, see that both the genders are addressed. Alternate translation: “brothers and sisters” (See: [[rc://en/ta/man/translate/figs-gendernotations]])
2TH	2	13	l7a8	figs-metaphor	ἀπαρχὴν εἰς σωτηρίαν	1	as firstfruits for salvation in sanctification of the Spirit and belief in the truth	Being among the first people to be saved is spoken of as if the Thessalonian believers are **firstfruits**. Alternate Translation: “to be among the first people who believe” or “to be some of the first people whom God was saving” (See: [[rc://en/ta/man/translate/figs-metaphor]]
2TH	2	13	bpqn	figs-abstractnouns	ἀπαρχὴν εἰς σωτηρίαν ἐν ἁγιασμῷ Πνεύματος καὶ πίστει ἀληθείας	1	as firstfruits for salvation in sanctification of the Spirit and belief in the truth	If it would be clearer in your language, you can change the abstract nouns **salvation**, **sanctification**, **belief**, and **truth** into verbal forms. Alternate translation: “to be among the first people who believe what is true, and whom God has saved and set apart for himself by his Spirit” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
2TH	2	14	e0gy	figs-ellipsis	διὰ τοῦ εὐαγγελίου ἡμῶν	1		Here, the phrase **through our gospel** does not mean that the gospel belongs to Paul and his companions. It refers to the gospel about Jesus that Paul and his companions preached. Alternate translation: “through the gospel that we preached to you” (See: [[rc://en/ta/man/translate/figs-ellipsis]])
2TH	2	14	thmh	figs-explicit	εἰς περιποίησιν δόξης τοῦ Κυρίου ἡμῶν, Ἰησοῦ Χριστοῦ	1		The phrase “to the acquiring of the glory of our Lord Jesus Christ” does not mean that we will take over or divide up the glory of Jesus Christ. It means that the believers will share in Christ’s glory. Alternate translation: “so that you might share in the glory of our Lord Jesus Christ” or “in order that you might receive glory like our Lord Jesus Christ” (See: [[rc://en/ta/man/translate/figs-explicit]])
2TH	2	14	pke7	figs-abstractnouns	εἰς περιποίησιν δόξης τοῦ Κυρίου ἡμῶν	1		If your language does not use an abstract noun for the idea of **glory**, you could express the same idea with a different form. Alternate translation: “so that you might become glorious like our Lord” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
2TH	2	15	holv		ἄρα οὖν	1		The words **So then** connect this verse with verses 13 and 14 as their logical conclusion. Because God did the wonderful things in those verses, the Thessalonians should do what verse 15 says. Alternate translation: “Because God did all of that for you” (See: [[rc://en/ta/man/translate/grammar-connect-logic-result]])
2TH	2	15	pa9j		ἀδελφοί	1		Here, **brothers** means fellow believers in Jesus, including both men and women. Alternate translation: “brothers and sisters” (See: [[rc://en/ta/man/translate/figs-gendernotations]])
2TH	2	15	u9ss		στήκετε	1	So then, brothers, stand firm	Here, the phrase **stand firm** is used figuratively to mean to not change one’s beliefs but, rather, to remain steadfast in what one believes. If this would be unclear in your language, consider using an equivalent expression, or use plain language. Alternate translation: “continue to believe the truth” or “do not give up your faith” (See: [[rc://en/ta/man/translate/figs-metaphor]])
2TH	2	15	l4vr	figs-metaphor	κρατεῖτε τὰς παραδόσεις	1	hold tight to the traditions	Here, **traditions** refers to the truths about Christ that Paul and the other apostles taught. Paul speaks of them figuratively as if his readers could hold on to them with their hands. Alternate translation: “do not give up believing those truths” or “continue to believe the true teachings” (See: [[rc://en/ta/man/translate/figs-metaphor]])
2TH	2	15	cpdo	figs-doublet	στήκετε καὶ κρατεῖτε	1		These two phrases mean basically the same thing. The repetition is used to emphasize the importance of doing this. If your language does not use repetition to do this, you could use one phrase and provide emphasis in another way. Alternate translation: “keep on firmly believing” or “do not allow anyone to change your mind in any way about” (See: [[rc://en/ta/man/translate/figs-doublet]])
2TH	2	15	whp8	figs-activepassive	ἐδιδάχθητε	1	you were taught	If your language does not use the passive form in this way, you could say this with an active form. Alternate translation: “we have taught you” (See: [[rc://en/ta/man/translate/figs-activepassive]])
2TH	2	15	z2vs	figs-synecdoche	διὰ λόγου	1	whether by word or by our letter	Here, **by word** is an expression that means that Paul had been present with them and taught them personally. Alternate translation: “by what we said to you in person” or “when we were talking to you.” (See: [[rc://en/ta/man/translate/figs-synecdoche]])
2TH	2	15	jrg4	figs-explicit	δι’ ἐπιστολῆς ἡμῶν	1	whether by word or by our letter	You can make clear the implicit information that **by our letter** refers to what Paul taught to the Thessalonians in an earlier letter (probably 1 Thessalonians). Alternate translation: “by what we wrote to you in a letter” (See: [[rc://en/ta/man/translate/figs-explicit]])
2TH	2	16	g8m1		δὲ	1	Now	The word translated **Now** marks a change in topic. You can use a natural way in your language to indicate/show that this is a new section with a different topic than the previous section.
2TH	2	16	njk1	translate-blessing	αὐτὸς δὲ ὁ Κύριος ἡμῶν, Ἰησοῦς Χριστὸς, καὶ ὁ Θεὸς ὁ Πατὴρ ἡμῶν	0	Connecting Statement:	Paul ends this section with a blessing. Use a form that people would recognize as a blessing in your language. Alternate translation: “Now may our Lord Jesus Christ himself, and God our Father” or “We pray that our Lord Jesus Christ himself, and God our Father” (See: [[rc://en/ta/man/translate/translate-blessing]])
2TH	2	16	yge9	figs-inclusive	ὁ Κύριος ἡμῶν…ὁ ἀγαπήσας ἡμᾶς καὶ δοὺς	1	our Lord … who loved us and gave us	The words **our** and **us** refer to all believers including the writers. If you have exclusive and inclusive first person plural pronouns in your language, this should be an inclusive pronoun. (See: [[rc://en/ta/man/translate/figs-inclusive]])
2TH	2	16	cm54	figs-rpronouns	αὐτὸς…Κύριος ἡμῶν, Ἰησοῦς Χριστὸς	1	our Lord Jesus Christ himself	Here, **himself** gives additional emphasis to the phrase **Lord Jesus Christ**. Use a way that is natural in your language to indicate this emphasis. Alternate translation: “our Lord Jesus Christ, the very one” (See: [[rc://en/ta/man/translate/figs-rpronouns]])
2TH	2	16	h3gk	figs-abstractnouns	δοὺς παράκλησιν αἰωνίαν, καὶ ἐλπίδα ἀγαθὴν	1		If your language does not use abstract nouns for the ideas of **comfort** and **hope**, you could express the same ideas in another way. Alternate translation: “always comforts us and has given us good things to hope for” (See: [[rc://en/ta/man/translate/figs-abstractnouns]])
