Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:2	ey7g		rc://*/ta/man/translate/figs-metaphor	ἀγαπητῷ τέκνῳ	1	Paul speaks of his close relationship to Timothy as though Timothy were his **beloved child**. Paul means that he is Timothy’s spiritual father, and Paul loves Timothy in the way a father loves his child. If it would be helpful in your language, you could express the idea in simile form or state the meaning plainly. Alternate translation: “who is like a beloved child to me” or “a beloved spiritual son”\n
1:2	e1cp		rc://*/ta/man/translate/figs-activepassive	ἀγαπητῷ τέκνῳ	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who did the action, it is clear from the context that it was Paul. Alternate translation: “child whom I love”
1:2	w43q		rc://*/ta/man/translate/translate-blessing	χάρις, ἔλεος, εἰρήνη, ἀπὸ Θεοῦ Πατρὸς καὶ Χριστοῦ Ἰησοῦ τοῦ Κυρίου ἡμῶν	1	After stating his name and the name of the person to whom he is writing, Paul adds a blessing for Timothy. Use a form that people would recognize as a blessing in your language. Alternate translation: “May you experience grace, mercy, and peace from God the Father and Christ Jesus our Lord” or “I pray that grace, mercy, and peace from God the Father and Christ Jesus our Lord will always be with you”\n
1:2	p003		rc://*/ta/man/translate/figs-abstractnouns	χάρις, ἔλεος, εἰρήνη	1	If your language does not use abstract nouns for the ideas of **Grace**, **mercy**, and **peace**, you could express the same ideas in another way. Alternate translation: “May you be treated graciously, mercifully, and peacefully by God the Father and by Christ Jesus our Lord”\n
1:2	ub7c		rc://*/ta/man/translate/guidelines-sonofgodprinciples	Θεοῦ Πατρὸς	1	**Father** is an important title for God the **Father** that describes his relationship with **Jesus**, his Son.\n
1:2	dcr3		rc://*/ta/man/translate/figs-exclusive	ἡμῶν	1	In this book, unless otherwise noted, the words **we**, **us**, and **our** refer to Paul (the writer of this letter), Timothy (the one to whom this letter is written), and, by extension, all believers.
1:3	p004		rc://*/ta/man/translate/figs-abstractnouns	χάριν ἔχω	1	If your language does not use an abstract noun for the idea of **gratitude**, you could express the same idea in another way. Alternate translation: “I am grateful” or “I am thankful”\n
1:3	tvb7		rc://*/ta/man/translate/figs-idiom	ᾧ λατρεύω ἀπὸ προγόνων	1	Here Paul means that he serves God in the same way that his **ancestors** did. If it would be helpful in your language, you could use a comparable phrase or state the meaning plainly. Alternate translation: “whom I serve in the way I received from my ancestors” or “whom my ancestors served and I serve as well”
1:3	ha9d		rc://*/ta/man/translate/figs-idiom	ἐν καθαρᾷ συνειδήσει	1	A **conscience** that is **clean** is one that does not convict a person of doing anything wrong. If it would be helpful in your language, you could use a comparable phrase or state the meaning plainly. Alternate translation: “with a pure conscience” or “with a conscience that is not guilty”\n
1:3	rz7s		rc://*/ta/man/translate/figs-abstractnouns	ὡς ἀδιάλειπτον ἔχω τὴν περὶ σοῦ μνείαν	1	If your language does not use an abstract noun for the idea of **remembrance**, you could express the same idea in another way. Alternate translation: “as I remember you constantly” or “as I think about you constantly”
1:3	p005		rc://*/ta/man/translate/figs-yousingular	σοῦ	1	The word **you** is singular here and throughout the book, since Paul is addressing Timothy. A note will discuss the one exception in [4:22](../04/22.md).
1:3	pa6q		rc://*/ta/man/translate/figs-idiom	νυκτὸς καὶ ἡμέρας	1	Here, the phrase **night and day** indicates that Paul prays during both the day and the night. This means that he was praying very often every day. If it would be helpful in your language, you could use a comparable phrase or state the meaning plainly. Alternate translation: “all the time” or “during every day and every night”\n
1:4	p006		rc://*/ta/man/translate/figs-explicit	μεμνημένος σου τῶν δακρύων	1	Here Paul implies that Timothy shed **tears** when Paul had to leave Timothy. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “remembering your tears when we separated” or “remembering your tears when I said goodbye to you”
1:4	kk82		rc://*/ta/man/translate/figs-metonymy	σου τῶν δακρύων	1	Here, the word **tears** represents the act of shedding **tears**, that is, crying. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “your weeping” or “your sadness”\n
1:4	gu8c		rc://*/ta/man/translate/figs-metaphor	χαρᾶς πληρωθῶ	1	Paul speaks of himself as if he were a container that could be **filled with joy**. He means that he will experience very much **joy**. If it would be helpful in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translation: “I may have very much joy” or “I may rejoice a lot”
1:4	p007		rc://*/ta/man/translate/figs-activepassive	χαρᾶς πληρωθῶ	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “joy may fill me”
1:4	n24s		rc://*/ta/man/translate/figs-abstractnouns	χαρᾶς πληρωθῶ	1	If your language does not use an abstract noun for the idea of **joy**, you could express the same idea in another way. Alternate translation: “may become joyful”
1:5	ayl4		rc://*/ta/man/translate/figs-abstractnouns	ὑπόμνησιν λαβὼν	1	If your language does not use an abstract noun for the idea of **remembrance**, you could express the same idea in another way. Alternate translation: “having remembered” or “having been reminded”
1:5	buc3		rc://*/ta/man/translate/figs-abstractnouns	τῆς ἐν σοὶ ἀνυποκρίτου πίστεως, ἥτις ἐνῴκησεν πρῶτον	1	If your language does not use an abstract noun for the idea of **faith**, you could express the same idea in another way. Alternate translation: “that you sincerely believe, which was true first”
1:5	p008		rc://*/ta/man/translate/figs-metaphor	τῆς ἐν σοὶ ἀνυποκρίτου πίστεως	1	Here Paul speaks of **faith** as if it were an object inside of Timothy. He means that Timothy truly has this **faith**, not that people are trusting in Timothy. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “of your genuine faith” or “of your faith that is genuine”
1:5	vgz2		rc://*/ta/man/translate/figs-personification	ἥτις ἐνῴκησεν πρῶτον ἐν τῇ μάμμῃ σου, Λωΐδι, καὶ τῇ μητρί σου, Εὐνίκῃ; πέπεισμαι δὲ ὅτι καὶ ἐν σοί	1	Here Paul speaks as if Timothy, **Lois**, and **Eunice** were houses that faith has **dwelt** in. He means that they all truly have faith. If it would be helpful in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translation: “which your grandmother Lois and your mother Eunice had, and I am persuaded that you also have it”
1:5	p009		rc://*/ta/man/translate/translate-kinship	τῇ μάμμῃ σου	1	Paul does not indicate whether this **grandmother** is the mother of Timothy’s father or mother. If you must specify, the connection with Timothy’s mother might imply that she was the mother of Timothy’s mother. Alternate translation: “your maternal grandmother”
1:5	l8wc		rc://*/ta/man/translate/translate-names	Λωΐδι & Εὐνίκῃ	1	The words **Lois** and **Eunice** are the names of women.
1:5	swa6		rc://*/ta/man/translate/figs-activepassive	πέπεισμαι	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “I am sure” or “I am confident”
1:6	j58k		rc://*/ta/man/translate/figs-explicit	δι’ ἣν αἰτίαν	1	Here, the phrase **which reason** refers back to the fact of Timothy’s sincere faith (see [1:5](../01/05.md)). If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “because of which sincere faith”
1:6	h6eq		rc://*/ta/man/translate/figs-metaphor	ἀναζωπυρεῖν τὸ χάρισμα	1	Here Paul speaks of Timothy’s **gift** as if it were a fire that he needed **to rekindle**. He could mean that: (1) Timothy needs to use his **gift** more than he has in the past. Alternate translation: “to make use even more of the gift” (2) Timothy needs to start using his **gift** again, with the implication being that he has stopped using it consistently. Alternate translation: “to be eager once more to use the gift”
1:6	p010		rc://*/ta/man/translate/figs-metaphor	τὸ χάρισμα τοῦ Θεοῦ, ὅ ἐστιν ἐν σοὶ	1	Paul speaks of Timothy as if he were a container that could hold **the gift of God**. He means that Timothy has this gift. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “the gift of God that you have”\n
1:6	s6vb		rc://*/ta/man/translate/figs-explicit	τὸ χάρισμα τοῦ Θεοῦ, ὅ ἐστιν ἐν σοὶ	1	Here Paul implies that this **gift** is a specific ability or skill that **God** had given Timothy for his ministry. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “the skill that you have as a gift from God” or “the gift of God in you, your special ability,”\n
1:6	i977		rc://*/ta/man/translate/translate-symaction	διὰ τῆς ἐπιθέσεως τῶν χειρῶν μου	1	Here Paul is speaking of a ceremony during which he put his **hands** on Timothy. When he did that, he was commissioning Timothy to use his gift and to proclaim the gospel. If it would be helpful in your language, you could refer to a comparable action in your culture, or you could explain what this action means. Alternate translation: “through the laying on of my hands to commission you” or “once I authorized you by laying my hands on you”\n
1:7	u8vl		rc://*/ta/man/translate/grammar-connect-logic-result	γὰρ	1	Here, the word **For** introduces a reason why Timothy should rekindle his gift ([1:6](../01/06.md)). If it would be helpful in your language, you could use a word or phrase that introduces a reason or basis for an exhortation, or you could leave **For** untranslated. Alternate translation: “You should do that because” or “I remind you of that because”
1:7	h1z3		rc://*/ta/man/translate/figs-explicit	πνεῦμα δειλίας, ἀλλὰ δυνάμεως, καὶ ἀγάπης, καὶ σωφρονισμοῦ	1	Here, the word **spirit** could refer to: (1) the **spirit** of a person, which refers to the inner life of a person, that is, how that person thinks, feels, and makes decisions. Alternate translation: “an attitude of fear but of power and of love and of disposition” or “a heart of fear but a heart of power and of love and of disciple” (2) the Holy Spirit. Alternate translation: “the Holy Spirit to make us cowardly but to make us powerful and loving and self-controlled”\n
1:7	p011		rc://*/ta/man/translate/figs-abstractnouns	δειλίας, ἀλλὰ δυνάμεως, καὶ ἀγάπης, καὶ σωφρονισμοῦ	1	If your language does not use abstract nouns for the ideas of **fear**, **power**, **love**, and **self-control**, you could express the same ideas in another way. Alternate translation: “that makes us cowardly but one that makes us powerful, loving, and self-controlled”\n
1:7	k6g7		rc://*/ta/man/translate/figs-explicit	σωφρονισμοῦ	1	Here, the word **self-control** could refer to: (1) the ability to control or restrain one’s desires. Alternate translation: “of moderation” or “of personal restraint” (2) the ability to make wise decisions. Alternate translation: “of prudence” or “of clear thinking”
1:8	pjby		rc://*/ta/man/translate/grammar-connect-logic-result	οὖν	1	Here, the word **Therefore** includes an exhortation that is based on what Paul said in the previous verse about having power, love, and self-control instead of fear. If it would be helpful in your language, you could use a different word or phrase that introduces an exhortation based on a previous statement. Alternate translation: “So then” or “Because you have that spirit”
1:8	hlks		rc://*/ta/man/translate/figs-activepassive	μὴ & ἐπαισχυνθῇς τὸ μαρτύριον τοῦ Κυρίου ἡμῶν, μηδὲ ἐμὲ, τὸν δέσμιον αὐτοῦ	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “do not let the testimony of our Lord, nor me, his prisoner, shame you”
1:8	fk9z		rc://*/ta/man/translate/figs-possession	τὸ μαρτύριον τοῦ Κυρίου ἡμῶν	1	Here, Paul is using the possessive form to describe **testimony** that is about **our Lord**. If this is not clear in your language, you could express the idea in another way. Alternate translation: “the testimony concerning our Lord” or “testifying about our Lord”
1:8	blk9		rc://*/ta/man/translate/figs-possession	τὸν δέσμιον αὐτοῦ	1	Here, Paul is using the possessive form to describe himself as a **prisoner** because of how he serves Jesus. If this is not clear in your language, you could express the idea in another way. Alternate translation: “a prisoner for his sake” or “a prisoner because I serve the Lord”
1:8	ry82		rc://*/ta/man/translate/figs-explicit	συνκακοπάθησον	1	Here, the phrase **suffer together** could indicate that Timothy should suffer with: (1) Paul. Alternate translation: “suffer together with me” (2) all Christians who suffer. Alternate translation: “suffer together with other believers”
1:8	xa86		rc://*/ta/man/translate/figs-explicit	τῷ εὐαγγελίῳ	1	Here Paul implies that Timothy should be willing to suffer as he believes in and proclaims **the gospel**. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “as you preach the gospel” or “for the sake of believing and proclaiming the gospel”
1:8	hi9a		rc://*/ta/man/translate/figs-abstractnouns	κατὰ δύναμιν Θεοῦ	1	If your language does not use an abstract noun for the idea of **power**, you could express the same idea in another way. Alternate translation: “as God empowers you” or “which God will make you able to do”
1:9	ld55		rc://*/ta/man/translate/figs-metonymy	κλήσει ἁγίᾳ	1	Here, the phrase **holy calling** could refer to: (1) the result of being called, which is to be **holy**. Alternate translation: “to be holy people” (2) the way in which God called, which is a **holy** way. Alternate translation: “with a holy calling” “by means of a holy calling”
1:9	lmas		rc://*/ta/man/translate/figs-abstractnouns	οὐ κατὰ τὰ ἔργα ἡμῶν, ἀλλὰ κατὰ ἰδίαν πρόθεσιν καὶ χάριν, τὴν δοθεῖσαν ἡμῖν	1	If your language does not use abstract nouns for the ideas of **works**, **purpose**, or **grace**, you could express the same ideas in another way. Alternate translation: “not according to the things we do, but according to what he decided ahead of time and graciously did, which he did for us”
1:9	kyr5		rc://*/ta/man/translate/figs-hendiadys	κατὰ ἰδίαν πρόθεσιν καὶ χάριν	1	Here, the words **purpose** and **grace** could: (1) refer to two separate things **according to** which God saved and called believers. Alternate translation: “according to both his own purpose and his grace” (2) refer to one thing described with two words connected by **and**. This is called hendiadys. Alternate translation: “according to his own gracious purpose”\n
1:9	p012		rc://*/ta/man/translate/figs-activepassive	τὴν δοθεῖσαν	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who did the action, it is clear from the context that it was God. Alternate translation: “which God gave”
1:9	pq1z		rc://*/ta/man/translate/figs-metaphor	ἐν Χριστῷ Ἰησοῦ πρὸ χρόνων αἰωνίων	1	Here Paul uses the spatial metaphor **in Christ Jesus** to describe the union of believers with **Christ Jesus**. In this case, being **in Christ Jesus**, or united to Christ, is the only way in which believers are given grace. If it would be helpful in your language, you could use a phrase that indicates that the grace is given to believers as part of their union with **Christ Jesus**. Alternate translation: “before eternal times in union with Christ Jesus” or “before eternal times as part of being united to Christ Jesus”
1:9	zq7m		rc://*/ta/man/translate/figs-idiom	πρὸ χρόνων αἰωνίων	1	Here Paul is indicating that God did this **before** God made the world and before time began to be counted. If it would be helpful in your language, you could use a comparable phrase or state the meaning plainly. Alternate translation: “before time began” or “before God made anything”
1:10	p013		rc://*/ta/man/translate/figs-activepassive	φανερωθεῖσαν δὲ νῦν	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who did the action, it is clear from the context that it was God. Alternate translation: “which now God has revealed” or “which now God has allowed people to know”
1:10	h5e5		rc://*/ta/man/translate/figs-explicit	διὰ τῆς ἐπιφανείας τοῦ Σωτῆρος ἡμῶν, Χριστοῦ Ἰησοῦ	1	Here, the word **appearance** refers to when Jesus became a human being, lived on earth, died, and rose again. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “through how our Savior Christ Jesus became a man and lived, died, and rose again” or “through the incarnation of our Savior Christ Jesus”
1:10	r489		rc://*/ta/man/translate/figs-abstractnouns	καταργήσαντος μὲν τὸν θάνατον	1	If your language does not use an abstract noun for the idea of **death**, you could express the same idea in another way. Alternate translation: “both having enabled dead people to be dead no longer”
1:10	i3wl		rc://*/ta/man/translate/figs-metaphor	φωτίσαντος δὲ ζωὴν καὶ ἀφθαρσίαν διὰ τοῦ εὐαγγελίου	1	Here Paul speaks as if Jesus used **the gospel** to shine a **light** on **life and immortality**. He means that, by using **the gospel**, Jesus revealed how people can have **life and immortality**. If it would be helpful in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translation: “and having taught us about life and immortality through the gospel” or “and having revealed life and immortality through the gospel”
1:10	a1n7		rc://*/ta/man/translate/figs-abstractnouns	ζωὴν καὶ ἀφθαρσίαν	1	If your language does not use abstract nouns for the ideas of **life** and **immortality**, you could express the same ideas in another way. Alternate translation: “being able to live and be immortal”
1:10	l871		rc://*/ta/man/translate/figs-hendiadys	ζωὴν καὶ ἀφθαρσίαν	1	The two words **life** and **immortality** express a single idea. The word **immortality** describes what kind of **life** Paul is speaking about. If it would be more natural in your language, you could express this meaning in a different way. Alternate translation: “immortal life”
1:10	y25j		rc://*/ta/man/translate/figs-explicit	ζωὴν	1	Here Paul is referring to new, eternal life with God. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “eternal life” or “new life with God”
1:11	clpw		rc://*/ta/man/translate/writing-pronouns	εἰς ὃ	1	Here, the pronoun **which** refers back to “the gospel” in the previous verse. If this is not clear for your readers, you could refer to “the gospel” more directly. Alternate translation: “for which gospel”
1:11	tb9b		rc://*/ta/man/translate/figs-activepassive	ἐτέθην ἐγὼ	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who did the action, it is clear from the context that it was God. Alternate translation: “God appointed me”\n
1:11	p014		rc://*/ta/man/translate/translate-unknown	κῆρυξ	1	A **herald** is someone who is sent out to announce a message. If your readers would not be familiar with a person who performs this kind of task, you could use the name of something similar in your area or you could use a more general term. Alternate translations: “an announcer” or “a messenger”\n
1:11	p015		rc://*/ta/man/translate/translate-textvariants	διδάσκαλος	1	Many ancient manuscripts read **a teacher**. The ULT follows that reading. Other ancient manuscripts read “a teacher of the Gentiles.” If a translation of the Bible exists in your region, you may wish to use the reading that it uses. If a translation of the Bible does not exist in your region, you may wish to use the reading of the ULT.
1:12	j37g		rc://*/ta/man/translate/figs-explicit	δι’ ἣν αἰτίαν	1	Here, the phrase which reason refers back to the fact that Paul was appointed to be a herald, apostle, and teacher (see [1:11](../01/11.md)). If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “because of which appointment” or “and so”\n
1:12	y8l4		rc://*/ta/man/translate/figs-explicit	καὶ ταῦτα πάσχω	1	Here Paul does not mention the specific **things** that he is suffering, but from the context of the letter, Timothy would have known that he was referring to suffering as a prisoner (see [2:9](../02/09.md)). If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “I also suffer as a prisoner” or “I also suffer while I am in jail”
1:12	t22w		rc://*/ta/man/translate/figs-activepassive	οὐκ ἐπαισχύνομαι	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. If you need to say who would do the action, it is clear from the context that it would be the things that Paul is suffering. Alternate translation: “that does not shame me”
1:12	y2nj		rc://*/ta/man/translate/writing-pronouns	ᾧ	1	The pronoun **whom** could refer: (1) to God generally. Alternate translation: “God, in whom” (2) to Jesus specifically. Alternate translation: “Jesus, in whom”
1:12	td39		rc://*/ta/man/translate/figs-activepassive	πέπεισμαι	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “I am confident” or “I know”\n
1:12	hhu5		rc://*/ta/man/translate/figs-possession	τὴν παραθήκην μου φυλάξαι	1	Here, Paul is using the possessive form to describe a **deposit** that could be: (1) something that Paul has entrusted to God. Alternate translation: “to guard the deposit from me” (2) something that God has entrusted to Paul. Alternate translation: “to guard the deposit given to me”
1:12	p6pi		rc://*/ta/man/translate/figs-metaphor	τὴν παραθήκην μου φυλάξαι	1	Here Paul speaks as if God were guarding a **deposit** of money or goods. He means that God will protect or preserve the **deposit**. What the **deposit** represents depends on what you chose in the previous note about who gave the **deposit** to whom. If the **deposit**: (1) was given by Paul to God, then it could represent Paul himself, the rewards he will receive, or his resurrection life. Alternate translation: “to protect my true life” or “to preserve me” (2) was given by God to Paul, then it could represent the gospel or Paul’s ministry. Alternate translation: “to protect the gospel given to me” or “to preserve my ministry”\n
1:12	qcu3		rc://*/ta/man/translate/figs-explicit	ἐκείνην τὴν ἡμέραν	1	Here Paul is referring to the exact moment when Jesus will return to this world, which will also be the end of the current time period. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “that day when Jesus will return” or “Jesus’ second coming”\n
1:13	x27w		rc://*/ta/man/translate/figs-explicit	ὑποτύπωσιν ἔχε	1	Here Paul indicates that he wants Timothy to maintain the basic form and content of the **healthy words**. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “Maintain the form” or “Preserve the core content”
1:13	h1qd		rc://*/ta/man/translate/figs-metaphor	ὑγιαινόντων λόγων	1	Here Paul speaks as if **words** could be **healthy**. He means that these **words** are good and reliable in every way and have no defect or corruption. If it would be helpful in your language, you could express the idea in simile form or state the meaning plainly. Alternate translation: “of words that are like healthy food” or “of correct words”\n
1:13	p016		rc://*/ta/man/translate/figs-metonymy	ὑγιαινόντων λόγων	1	Here, **words** represents things spoken using words. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “of healthy statements” or “of healthy declarations”\n
1:13	p017		rc://*/ta/man/translate/figs-abstractnouns	ἐν πίστει καὶ ἀγάπῃ τῇ ἐν Χριστῷ Ἰησοῦ	1	If your language does not use abstract nouns for the ideas of **faith** and **love**, you could express the same ideas in another way. Alternate translation: “believing and loving, which you can do in Christ Jesus”\n
1:13	b2ld		rc://*/ta/man/translate/figs-explicit	τῇ ἐν Χριστῷ Ἰησοῦ	1	Here, the phrase **in Christ Jesus** could describe: (1) both **faith** and **love**. Alternate translation: “that are both in Christ Jesus” (2) just **love**. Alternate translation: “that is in Christ Jesus”\n
1:13	ix6w		rc://*/ta/man/translate/figs-metaphor	τῇ ἐν Χριστῷ Ἰησοῦ	1	Paul uses the spatial metaphor **in Christ Jesus** to describe the union of believers with Christ. In this case, being **in Christ Jesus**, or united to **Christ Jesus**, explains how Timothy can have **faith** and **love**. If it would be helpful in your language, you could use a phrase that indicates that Timothy can have **faith** and **love** as one who has been united to **Christ Jesus**. Alternate translation: “that are in union with Christ Jesus” or “that come from being united to Christ Jesus”\n
1:14	i5g5		rc://*/ta/man/translate/figs-explicit	τὴν καλὴν παραθήκην φύλαξον	1	Here, the phrase **good deposit** refers to something that has been entrusted to Timothy and that he must **Guard**. More specifically, the **good deposit** is the gospel, which God entrusted to Timothy. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “guard the good deposit of the gospel” or “guard the good gospel, which God entrusted to you,”\n
1:14	a3v2			διὰ Πνεύματος Ἁγίου	1	Alternate translation: “with the help of the Holy Spirit”
1:14	cb5q		rc://*/ta/man/translate/figs-metaphor	τοῦ ἐνοικοῦντος ἐν ἡμῖν	1	Here Paul speaks as if believers were buildings that the **Holy Spirit** were **dwelling in**. He means that the Holy Spirit is with believers in a special way and empowers them. If it would be helpful in your language, you could express the idea in simile form or state the meaning plainly. Alternate translation: “who is always with us as if he were dwelling in us” or “the one who is with us to give us power”
